"year","station_id","monthly_msl"
2001,"Lewisetta,VA","0.045"
2001,"South Beach, OR","-0.103"
2001,"San Diego, CA","-0.061"
2001,"San Diego, CA","-0.027"
2001,"Lewisetta,VA","0.054"
2001,"Waveland, MS","-0.048"
2001,"Rockport, TX","-0.011"
2001,"Honolulu, HI","-0.001"
2001,"San Diego, CA","-0.039"
2001,"South Beach, OR","-0.033"
2001,"Rockport, TX","0.017"
2001,"South Beach, OR","-0.105"
2001,"South Beach, OR","-0.071"
2001,"Clearwater Beach, FL","-0.006"
2001,"Waveland, MS","-0.101"
2001,"Seavy Island, ME","0.009"
2001,"Honolulu, HI","-0.010"
2001,"San Diego, CA","0.029"
2001,"Seavy Island, ME","-0.082"
2001,"Waveland, MS","0.018"
2001,"San Diego, CA","-0.043"
2001,"Lewisetta,VA","-0.010"
2001,"South Beach, OR","-0.079"
2001,"Seavy Island, ME","-0.009"
2001,"San Diego, CA","-0.065"
2001,"Waveland, MS","0.080"
2001,"Pulaski, GA","-0.055"
2001,"Pulaski, GA","0.051"
2001,"Waveland, MS","0.035"
2001,"Seavy Island, ME","-0.007"
2001,"San Diego, CA","-0.058"
2001,"Dauphin Island, AL","0.066"
2001,"Pulaski, GA","0.035"
2001,"Honolulu, HI","0.025"
2001,"South Beach, OR","-0.043"
2001,"Pulaski, GA","-0.068"
2001,"Clearwater Beach, FL","-0.004"
2001,"Seavy Island, ME","0.040"
2001,"Pulaski, GA","-0.064"
2001,"Rockport, TX","-0.002"
2002,"Lewisetta,VA","0.029"
2002,"Clearwater Beach, FL","0.086"
2002,"Clearwater Beach, FL","-0.012"
2002,"Rockport, TX","-0.036"
2002,"San Diego, CA","-0.039"
2002,"Lewisetta,VA","-0.073"
2002,"Pulaski, GA","-0.096"
2002,"Clearwater Beach, FL","-0.020"
2002,"San Diego, CA","-0.048"
2002,"Rockport, TX","-0.061"
2002,"San Diego, CA","-0.041"
2002,"South Beach, OR","0.047"
2002,"South Beach, OR","-0.078"
2002,"Pulaski, GA","-0.061"
2002,"Dauphin Island, AL","0.048"
2002,"Pulaski, GA","0.056"
2002,"Lewisetta,VA","-0.063"
2002,"Clearwater Beach, FL","0.015"
2002,"San Diego, CA","0.012"
2002,"Rockport, TX","0.166"
2002,"Lewisetta,VA","0.121"
2002,"Waveland, MS","0.036"
2002,"Rockport, TX","0.019"
2002,"South Beach, OR","-0.002"
2002,"San Diego, CA","0.026"
2002,"San Diego, CA","-0.026"
2002,"Rockport, TX","0.082"
2002,"Clearwater Beach, FL","0.083"
2002,"Honolulu, HI","0.016"
2002,"South Beach, OR","-0.004"
2002,"Clearwater Beach, FL","0.041"
2002,"Honolulu, HI","-0.012"
2002,"Dauphin Island, AL","0.004"
2002,"Dauphin Island, AL","0.011"
2002,"Waveland, MS","0.116"
2002,"South Beach, OR","-0.070"
2002,"Pulaski, GA","0.092"
2002,"Honolulu, HI","0.033"
2002,"Dauphin Island, AL","0.068"
2002,"Waveland, MS","0.044"
2002,"Lewisetta,VA","0.008"
2002,"Pulaski, GA","0.064"
2002,"Honolulu, HI","-0.080"
2002,"Clearwater Beach, FL","-0.004"
2002,"San Diego, CA","-0.058"
2002,"Clearwater Beach, FL","-0.027"
2002,"Honolulu, HI","-0.059"
2002,"Pulaski, GA","0.028"
2002,"Pulaski, GA","0.067"
2002,"Pulaski, GA","0.124"
2002,"Dauphin Island, AL","-0.026"
2002,"Honolulu, HI","0.010"
2002,"Dauphin Island, AL","0.124"
2002,"Honolulu, HI","-0.027"
2002,"Pulaski, GA","0.014"
2002,"Dauphin Island, AL","-0.016"
2002,"South Beach, OR","-0.050"
2002,"Honolulu, HI","0.011"
2002,"Dauphin Island, AL","0.014"
2002,"Honolulu, HI","-0.023"
2002,"Rockport, TX","-0.001"
2002,"Honolulu, HI","-0.006"
2002,"Lewisetta,VA","0.051"
2002,"Lewisetta,VA","-0.051"
2002,"Waveland, MS","0.031"
2002,"Clearwater Beach, FL","0.033"
2002,"Clearwater Beach, FL","0.001"
2002,"Dauphin Island, AL","0.000"
2002,"Pulaski, GA","0.023"
2002,"Waveland, MS","0.056"
2002,"South Beach, OR","-0.039"
2002,"Lewisetta,VA","-0.014"
2002,"Waveland, MS","0.007"
2002,"Rockport, TX","0.024"
2002,"Dauphin Island, AL","0.088"
2002,"Lewisetta,VA","0.010"
2002,"Lewisetta,VA","-0.038"
2002,"Clearwater Beach, FL","-0.030"
2002,"Dauphin Island, AL","0.015"
2002,"Rockport, TX","0.073"
2002,"Rockport, TX","-0.035"
2002,"Rockport, TX","0.016"
2002,"San Diego, CA","0.044"
2002,"Honolulu, HI","-0.021"
2002,"Pulaski, GA","-0.037"
2002,"Waveland, MS","0.187"
2002,"Honolulu, HI","0.001"
2002,"Waveland, MS","0.004"
2002,"Waveland, MS","0.095"
2002,"South Beach, OR","-0.086"
2002,"San Diego, CA","-0.010"
2002,"Pulaski, GA","0.006"
2002,"South Beach, OR","0.209"
2002,"Dauphin Island, AL","-0.043"
2002,"South Beach, OR","-0.010"
2002,"Rockport, TX","0.088"
2002,"San Diego, CA","-0.037"
2002,"Lewisetta,VA","0.053"
2002,"Lewisetta,VA","0.018"
2002,"South Beach, OR","-0.087"
2003,"Honolulu, HI","0.014"
2003,"Rockport, TX","0.012"
2003,"Honolulu, HI","-0.014"
2003,"Rockport, TX","-0.029"
2003,"South Beach, OR","0.076"
2003,"Dauphin Island, AL","0.058"
2003,"Waveland, MS","0.067"
2003,"Clearwater Beach, FL","0.054"
2003,"Clearwater Beach, FL","0.036"
2003,"Honolulu, HI","0.038"
2003,"Honolulu, HI","-0.040"
2003,"Clearwater Beach, FL","0.049"
2003,"South Beach, OR","-0.040"
2003,"Pulaski, GA","-0.098"
2003,"Seavy Island, ME","-0.033"
2003,"Rockport, TX","-0.075"
2003,"Pulaski, GA","0.036"
2003,"Honolulu, HI","0.067"
2003,"Waveland, MS","0.038"
2003,"Honolulu, HI","0.150"
2003,"Dauphin Island, AL","0.116"
2003,"Clearwater Beach, FL","0.011"
2003,"Lewisetta,VA","0.129"
2003,"Pulaski, GA","0.132"
2003,"South Beach, OR","-0.009"
2003,"Honolulu, HI","0.082"
2003,"Clearwater Beach, FL","0.046"
2003,"Seavy Island, ME","-0.008"
2003,"Clearwater Beach, FL","-0.009"
2003,"Lewisetta,VA","0.043"
2003,"Rockport, TX","-0.024"
2003,"San Diego, CA","0.029"
2003,"San Diego, CA","-0.021"
2003,"Rockport, TX","0.041"
2003,"Rockport, TX","0.056"
2003,"Lewisetta,VA","0.164"
2003,"San Diego, CA","-0.030"
2003,"Dauphin Island, AL","0.079"
2003,"South Beach, OR","-0.007"
2003,"South Beach, OR","0.012"
2003,"Rockport, TX","-0.068"
2003,"Waveland, MS","0.071"
2003,"San Diego, CA","0.001"
2003,"Clearwater Beach, FL","0.052"
2003,"Dauphin Island, AL","-0.060"
2003,"Rockport, TX","0.049"
2003,"Waveland, MS","0.119"
2003,"San Diego, CA","0.067"
2003,"South Beach, OR","0.052"
2003,"Seavy Island, ME","0.015"
2003,"South Beach, OR","0.041"
2003,"Dauphin Island, AL","0.082"
2003,"Honolulu, HI","0.037"
2003,"Lewisetta,VA","0.105"
2003,"Lewisetta,VA","0.087"
2003,"Clearwater Beach, FL","0.016"
2003,"Waveland, MS","0.084"
2003,"Lewisetta,VA","0.035"
2003,"San Diego, CA","0.018"
2003,"Honolulu, HI","0.126"
2003,"Waveland, MS","0.027"
2003,"Clearwater Beach, FL","0.020"
2003,"Rockport, TX","0.064"
2003,"Pulaski, GA","-0.031"
2003,"South Beach, OR","0.134"
2003,"Pulaski, GA","-0.109"
2003,"Dauphin Island, AL","0.032"
2003,"Pulaski, GA","0.130"
2003,"South Beach, OR","0.146"
2003,"San Diego, CA","0.080"
2003,"Dauphin Island, AL","0.126"
2003,"South Beach, OR","-0.020"
2003,"Lewisetta,VA","0.020"
2003,"Clearwater Beach, FL","0.057"
2003,"Pulaski, GA","-0.003"
2003,"San Diego, CA","-0.005"
2003,"Clearwater Beach, FL","0.070"
2003,"Clearwater Beach, FL","-0.039"
2003,"Dauphin Island, AL","0.039"
2003,"Honolulu, HI","0.053"
2003,"Rockport, TX","-0.051"
2003,"Lewisetta,VA","0.054"
2003,"Seavy Island, ME","-0.001"
2003,"South Beach, OR","0.059"
2003,"Pulaski, GA","0.026"
2003,"Honolulu, HI","0.118"
2003,"Lewisetta,VA","0.012"
2003,"Waveland, MS","-0.002"
2003,"San Diego, CA","-0.007"
2003,"Lewisetta,VA","0.064"
2003,"San Diego, CA","-0.056"
2003,"Pulaski, GA","-0.060"
2003,"Dauphin Island, AL","0.100"
2003,"Waveland, MS","0.008"
2003,"Seavy Island, ME","-0.031"
2003,"Rockport, TX","-0.080"
2003,"Dauphin Island, AL","0.127"
2003,"Lewisetta,VA","-0.014"
2003,"Pulaski, GA","0.061"
2003,"South Beach, OR","-0.002"
2003,"Honolulu, HI","0.089"
2003,"Waveland, MS","0.101"
2003,"Lewisetta,VA","0.114"
2003,"San Diego, CA","0.006"
2003,"Dauphin Island, AL","0.111"
2003,"Rockport, TX","0.061"
2003,"Dauphin Island, AL","0.136"
2003,"Pulaski, GA","0.007"
2003,"Pulaski, GA","-0.116"
2004,"Waveland, MS","0.056"
2004,"Clearwater Beach, FL","0.019"
2004,"Rockport, TX","-0.011"
2004,"Rockport, TX","0.011"
2004,"Waveland, MS","-0.001"
2004,"Waveland, MS","0.001"
2004,"Seavy Island, ME","-0.083"
2004,"Clearwater Beach, FL","0.021"
2004,"Waveland, MS","0.054"
2004,"Dauphin Island, AL","0.011"
2004,"Honolulu, HI","0.085"
2004,"Honolulu, HI","0.079"
2004,"Honolulu, HI","0.063"
2004,"Lewisetta,VA","-0.001"
2004,"Honolulu, HI","0.144"
2004,"Dauphin Island, AL","0.047"
2004,"Clearwater Beach, FL","0.004"
2004,"San Diego, CA","0.048"
2004,"Seavy Island, ME","-0.045"
2004,"Rockport, TX","0.009"
2004,"Waveland, MS","-0.044"
2004,"Clearwater Beach, FL","-0.039"
2004,"Dauphin Island, AL","-0.050"
2004,"Pulaski, GA","-0.102"
2004,"Seavy Island, ME","-0.055"
2004,"South Beach, OR","-0.055"
2004,"San Diego, CA","-0.019"
2004,"Pulaski, GA","0.021"
2004,"South Beach, OR","0.040"
2004,"Pulaski, GA","-0.059"
2004,"Rockport, TX","-0.013"
2004,"Dauphin Island, AL","0.140"
2004,"Seavy Island, ME","-0.029"
2004,"Lewisetta,VA","0.055"
2004,"San Diego, CA","0.043"
2004,"Dauphin Island, AL","0.051"
2004,"Pulaski, GA","0.072"
2004,"Honolulu, HI","0.027"
2004,"Lewisetta,VA","0.187"
2004,"Clearwater Beach, FL","0.046"
2004,"Pulaski, GA","0.036"
2004,"Honolulu, HI","0.045"
2004,"San Diego, CA","0.035"
2004,"Lewisetta,VA","0.091"
2004,"Dauphin Island, AL","0.000"
2004,"Dauphin Island, AL","0.009"
2004,"Waveland, MS","0.076"
2004,"Pulaski, GA","0.005"
2004,"San Diego, CA","0.010"
2004,"South Beach, OR","0.079"
2004,"South Beach, OR","0.037"
2004,"Rockport, TX","-0.012"
2004,"Dauphin Island, AL","0.028"
2004,"South Beach, OR","0.059"
2004,"South Beach, OR","0.089"
2004,"Waveland, MS","0.031"
2004,"San Diego, CA","-0.012"
2004,"San Diego, CA","0.040"
2004,"Pulaski, GA","0.017"
2004,"Seavy Island, ME","0.020"
2004,"Clearwater Beach, FL","0.002"
2004,"Honolulu, HI","0.100"
2004,"Waveland, MS","-0.025"
2004,"Rockport, TX","0.044"
2004,"Lewisetta,VA","0.116"
2004,"Honolulu, HI","0.078"
2004,"Honolulu, HI","0.011"
2004,"Seavy Island, ME","-0.027"
2004,"Lewisetta,VA","-0.013"
2004,"Waveland, MS","0.059"
2004,"Clearwater Beach, FL","0.022"
2004,"Dauphin Island, AL","0.043"
2004,"Rockport, TX","-0.045"
2004,"Pulaski, GA","-0.088"
2004,"San Diego, CA","0.002"
2004,"Honolulu, HI","0.021"
2004,"Lewisetta,VA","0.039"
2004,"Dauphin Island, AL","0.054"
2004,"Lewisetta,VA","0.064"
2004,"San Diego, CA","0.021"
2004,"South Beach, OR","0.050"
2004,"Clearwater Beach, FL","0.071"
2004,"Honolulu, HI","0.024"
2004,"Seavy Island, ME","-0.009"
2004,"Clearwater Beach, FL","0.010"
2004,"Rockport, TX","0.061"
2004,"Waveland, MS","0.018"
2004,"Rockport, TX","-0.050"
2004,"Pulaski, GA","-0.048"
2004,"Waveland, MS","0.043"
2004,"Pulaski, GA","0.015"
2004,"Lewisetta,VA","0.056"
2004,"Honolulu, HI","0.046"
2004,"Rockport, TX","0.056"
2004,"Dauphin Island, AL","0.035"
2004,"Rockport, TX","0.029"
2004,"Pulaski, GA","-0.008"
2004,"Clearwater Beach, FL","0.044"
2004,"Seavy Island, ME","-0.050"
2004,"Seavy Island, ME","0.055"
2004,"Seavy Island, ME","-0.004"
2004,"Seavy Island, ME","-0.019"
2004,"South Beach, OR","0.054"
2004,"South Beach, OR","-0.101"
2004,"Clearwater Beach, FL","0.018"
2004,"Lewisetta,VA","0.081"
2004,"South Beach, OR","-0.020"
2004,"Waveland, MS","0.143"
2004,"Pulaski, GA","-0.025"
2004,"Rockport, TX","0.047"
2004,"Dauphin Island, AL","0.012"
2004,"South Beach, OR","0.004"
2004,"Lewisetta,VA","0.112"
2004,"Clearwater Beach, FL","0.043"
2005,"Rockport, TX","0.006"
2005,"Lewisetta,VA","0.047"
2005,"Clearwater Beach, FL","-0.010"
2005,"Honolulu, HI","0.078"
2005,"Clearwater Beach, FL","0.049"
2005,"Seavy Island, ME","0.000"
2005,"Dauphin Island, AL","0.094"
2005,"South Beach, OR","-0.043"
2005,"Rockport, TX","-0.021"
2005,"Pulaski, GA","-0.056"
2005,"Pulaski, GA","0.156"
2005,"Dauphin Island, AL","-0.006"
2005,"San Diego, CA","-0.036"
2005,"Clearwater Beach, FL","0.056"
2005,"South Beach, OR","-0.046"
2005,"Rockport, TX","0.060"
2005,"San Diego, CA","-0.008"
2005,"Rockport, TX","-0.078"
2005,"Pulaski, GA","0.095"
2005,"South Beach, OR","0.061"
2005,"Clearwater Beach, FL","0.047"
2005,"South Beach, OR","0.053"
2005,"Waveland, MS","0.126"
2005,"Lewisetta,VA","0.169"
2005,"Seavy Island, ME","0.021"
2005,"Seavy Island, ME","0.044"
2005,"Dauphin Island, AL","0.111"
2005,"San Diego, CA","0.082"
2005,"South Beach, OR","0.159"
2005,"Honolulu, HI","-0.023"
2005,"Lewisetta,VA","0.094"
2005,"Rockport, TX","0.090"
2005,"Dauphin Island, AL","0.101"
2005,"South Beach, OR","0.025"
2005,"Honolulu, HI","-0.019"
2005,"Honolulu, HI","0.022"
2005,"Seavy Island, ME","0.005"
2005,"San Diego, CA","0.021"
2005,"Pulaski, GA","-0.047"
2005,"San Diego, CA","-0.018"
2005,"San Diego, CA","0.026"
2005,"Clearwater Beach, FL","0.041"
2005,"San Diego, CA","0.007"
2005,"Rockport, TX","0.102"
2005,"Clearwater Beach, FL","0.066"
2005,"Honolulu, HI","-0.004"
2005,"Pulaski, GA","0.048"
2005,"Rockport, TX","0.183"
2005,"Dauphin Island, AL","0.153"
2005,"Clearwater Beach, FL","0.119"
2005,"Dauphin Island, AL","0.070"
2005,"Seavy Island, ME","0.004"
2005,"Dauphin Island, AL","-0.047"
2005,"Dauphin Island, AL","0.109"
2005,"Seavy Island, ME","-0.010"
2005,"Seavy Island, ME","0.051"
2005,"Rockport, TX","0.022"
2005,"Lewisetta,VA","0.212"
2005,"Clearwater Beach, FL","-0.014"
2005,"Pulaski, GA","0.094"
2005,"Seavy Island, ME","0.054"
2005,"Lewisetta,VA","0.165"
2005,"San Diego, CA","0.085"
2005,"South Beach, OR","0.070"
2005,"Honolulu, HI","0.074"
2005,"Rockport, TX","-0.043"
2005,"Honolulu, HI","0.069"
2005,"San Diego, CA","-0.030"
2005,"Dauphin Island, AL","0.009"
2005,"Honolulu, HI","0.044"
2005,"South Beach, OR","0.060"
2005,"Pulaski, GA","0.139"
2005,"Rockport, TX","0.035"
2005,"Honolulu, HI","0.051"
2005,"Clearwater Beach, FL","0.062"
2005,"Honolulu, HI","-0.007"
2005,"South Beach, OR","0.040"
2005,"Waveland, MS","0.180"
2005,"Lewisetta,VA","0.120"
2005,"Seavy Island, ME","0.106"
2005,"Dauphin Island, AL","-0.039"
2005,"Waveland, MS","-0.019"
2005,"Pulaski, GA","0.144"
2005,"Clearwater Beach, FL","0.053"
2005,"Waveland, MS","0.127"
2005,"Pulaski, GA","0.122"
2005,"Rockport, TX","-0.101"
2005,"Dauphin Island, AL","0.145"
2005,"San Diego, CA","-0.002"
2005,"Pulaski, GA","0.065"
2005,"Clearwater Beach, FL","-0.028"
2005,"South Beach, OR","-0.054"
2005,"Rockport, TX","-0.075"
2005,"Waveland, MS","0.020"
2005,"South Beach, OR","0.000"
2005,"San Diego, CA","0.029"
2005,"Waveland, MS","0.053"
2005,"Waveland, MS","0.033"
2005,"Lewisetta,VA","0.126"
2005,"Lewisetta,VA","0.023"
2005,"Pulaski, GA","0.000"
2005,"Honolulu, HI","0.040"
2005,"South Beach, OR","0.035"
2005,"Clearwater Beach, FL","0.011"
2005,"Seavy Island, ME","0.025"
2005,"Lewisetta,VA","0.101"
2005,"San Diego, CA","-0.004"
2005,"Lewisetta,VA","0.192"
2005,"Honolulu, HI","0.032"
2005,"Seavy Island, ME","0.076"
2005,"Seavy Island, ME","0.017"
2005,"Dauphin Island, AL","0.161"
2006,"Seavy Island, ME","-0.032"
2006,"Dauphin Island, AL","0.001"
2006,"Pulaski, GA","-0.012"
2006,"Dauphin Island, AL","-0.033"
2006,"Pulaski, GA","0.036"
2006,"Rockport, TX","-0.088"
2006,"Dauphin Island, AL","-0.043"
2006,"South Beach, OR","-0.013"
2006,"Seavy Island, ME","0.082"
2006,"Lewisetta,VA","0.077"
2006,"Clearwater Beach, FL","0.009"
2006,"Lewisetta,VA","0.033"
2006,"Lewisetta,VA","0.101"
2006,"Waveland, MS","-0.031"
2006,"South Beach, OR","0.028"
2006,"Clearwater Beach, FL","0.036"
2006,"San Diego, CA","-0.039"
2006,"San Diego, CA","0.039"
2006,"Honolulu, HI","0.089"
2006,"San Diego, CA","-0.056"
2006,"Rockport, TX","-0.137"
2006,"Clearwater Beach, FL","0.016"
2006,"Pulaski, GA","0.015"
2006,"Waveland, MS","-0.011"
2006,"Lewisetta,VA","0.089"
2006,"South Beach, OR","0.031"
2006,"Clearwater Beach, FL","-0.020"
2006,"Honolulu, HI","0.023"
2006,"Dauphin Island, AL","0.035"
2006,"Rockport, TX","-0.055"
2006,"Pulaski, GA","0.033"
2006,"South Beach, OR","0.007"
2006,"Dauphin Island, AL","-0.012"
2006,"Clearwater Beach, FL","0.000"
2006,"Pulaski, GA","0.011"
2006,"Honolulu, HI","0.093"
2006,"Rockport, TX","-0.013"
2006,"Clearwater Beach, FL","-0.033"
2006,"Honolulu, HI","0.052"
2006,"Lewisetta,VA","0.085"
2006,"Waveland, MS","-0.043"
2006,"Dauphin Island, AL","0.005"
2006,"South Beach, OR","0.110"
2006,"San Diego, CA","0.049"
2006,"Clearwater Beach, FL","0.012"
2006,"South Beach, OR","0.130"
2006,"Honolulu, HI","0.029"
2006,"Waveland, MS","-0.063"
2006,"Honolulu, HI","0.009"
2006,"Honolulu, HI","0.115"
2006,"San Diego, CA","0.031"
2006,"South Beach, OR","0.143"
2006,"San Diego, CA","-0.038"
2006,"Lewisetta,VA","0.058"
2006,"Honolulu, HI","0.042"
2006,"San Diego, CA","0.011"
2006,"Clearwater Beach, FL","0.001"
2006,"Rockport, TX","-0.080"
2006,"Lewisetta,VA","0.043"
2006,"Seavy Island, ME","-0.016"
2006,"Seavy Island, ME","0.041"
2006,"South Beach, OR","-0.044"
2006,"Honolulu, HI","0.063"
2006,"Rockport, TX","-0.024"
2006,"Lewisetta,VA","0.169"
2006,"San Diego, CA","0.092"
2006,"Dauphin Island, AL","0.006"
2006,"Lewisetta,VA","0.143"
2006,"Waveland, MS","-0.028"
2006,"Waveland, MS","0.001"
2006,"South Beach, OR","-0.079"
2006,"Pulaski, GA","-0.068"
2006,"Pulaski, GA","0.005"
2006,"Lewisetta,VA","0.075"
2006,"Pulaski, GA","0.070"
2006,"South Beach, OR","0.022"
2006,"Seavy Island, ME","0.018"
2006,"Pulaski, GA","-0.001"
2006,"Waveland, MS","0.020"
2006,"Honolulu, HI","0.076"
2006,"Rockport, TX","0.016"
2006,"Waveland, MS","0.036"
2006,"Rockport, TX","-0.097"
2006,"San Diego, CA","0.017"
2006,"Clearwater Beach, FL","0.024"
2006,"Dauphin Island, AL","0.002"
2006,"Pulaski, GA","-0.027"
2006,"San Diego, CA","0.055"
2006,"Pulaski, GA","-0.022"
2006,"Waveland, MS","-0.012"
2006,"Dauphin Island, AL","0.008"
2006,"South Beach, OR","0.038"
2006,"Dauphin Island, AL","0.010"
2006,"Pulaski, GA","0.024"
2006,"San Diego, CA","0.048"
2006,"Rockport, TX","-0.015"
2006,"Lewisetta,VA","0.026"
2006,"Waveland, MS","-0.076"
2006,"Seavy Island, ME","0.014"
2006,"San Diego, CA","0.047"
2006,"Seavy Island, ME","0.049"
2006,"Waveland, MS","0.006"
2006,"Dauphin Island, AL","0.017"
2006,"Lewisetta,VA","0.149"
2006,"Rockport, TX","-0.093"
2006,"Rockport, TX","-0.021"
2006,"Clearwater Beach, FL","0.039"
2006,"South Beach, OR","0.149"
2006,"Clearwater Beach, FL","0.038"
2006,"Rockport, TX","-0.056"
2007,"South Beach, OR","-0.003"
2007,"Clearwater Beach, FL","0.059"
2007,"Honolulu, HI","0.047"
2007,"Honolulu, HI","0.057"
2007,"Pulaski, GA","0.002"
2007,"Seavy Island, ME","-0.030"
2007,"Seavy Island, ME","-0.033"
2007,"Honolulu, HI","0.034"
2007,"San Diego, CA","-0.041"
2007,"Clearwater Beach, FL","-0.020"
2007,"Waveland, MS","-0.023"
2007,"Pulaski, GA","0.013"
2007,"Dauphin Island, AL","-0.001"
2007,"Rockport, TX","0.037"
2007,"Dauphin Island, AL","-0.062"
2007,"Lewisetta,VA","0.075"
2007,"Seavy Island, ME","0.037"
2007,"Pulaski, GA","0.017"
2007,"Clearwater Beach, FL","0.041"
2007,"Dauphin Island, AL","0.041"
2007,"Pulaski, GA","0.122"
2007,"Rockport, TX","0.004"
2007,"South Beach, OR","-0.103"
2007,"San Diego, CA","0.021"
2007,"Honolulu, HI","-0.036"
2007,"Honolulu, HI","-0.004"
2007,"Waveland, MS","0.099"
2007,"Clearwater Beach, FL","0.033"
2007,"Clearwater Beach, FL","0.021"
2007,"Dauphin Island, AL","-0.029"
2007,"Honolulu, HI","-0.001"
2007,"Dauphin Island, AL","0.010"
2007,"South Beach, OR","-0.059"
2007,"Dauphin Island, AL","0.051"
2007,"Seavy Island, ME","-0.034"
2007,"San Diego, CA","-0.006"
2007,"Waveland, MS","0.003"
2007,"Pulaski, GA","0.110"
2007,"Honolulu, HI","0.015"
2007,"Lewisetta,VA","0.048"
2007,"Pulaski, GA","0.029"
2007,"Rockport, TX","0.029"
2007,"South Beach, OR","-0.022"
2007,"South Beach, OR","0.022"
2007,"Pulaski, GA","0.027"
2007,"Dauphin Island, AL","-0.026"
2007,"Lewisetta,VA","0.101"
2007,"San Diego, CA","-0.051"
2007,"Dauphin Island, AL","-0.046"
2007,"Dauphin Island, AL","-0.013"
2007,"Pulaski, GA","0.132"
2007,"Clearwater Beach, FL","-0.027"
2007,"Dauphin Island, AL","0.034"
2007,"Waveland, MS","0.087"
2007,"Honolulu, HI","0.022"
2007,"Pulaski, GA","-0.021"
2007,"Lewisetta,VA","0.052"
2007,"Clearwater Beach, FL","-0.003"
2007,"Lewisetta,VA","-0.091"
2007,"Lewisetta,VA","-0.017"
2007,"San Diego, CA","0.022"
2007,"Seavy Island, ME","0.018"
2007,"Waveland, MS","0.006"
2007,"San Diego, CA","-0.059"
2007,"Rockport, TX","0.148"
2007,"San Diego, CA","-0.046"
2007,"Clearwater Beach, FL","-0.019"
2007,"South Beach, OR","0.034"
2007,"Honolulu, HI","0.056"
2007,"Rockport, TX","0.048"
2007,"Waveland, MS","-0.059"
2007,"Waveland, MS","0.054"
2007,"San Diego, CA","0.011"
2007,"Rockport, TX","0.013"
2007,"South Beach, OR","-0.028"
2007,"Rockport, TX","0.098"
2007,"Rockport, TX","0.063"
2007,"Pulaski, GA","0.103"
2007,"Waveland, MS","0.011"
2007,"Lewisetta,VA","0.079"
2007,"Lewisetta,VA","0.039"
2007,"Dauphin Island, AL","0.071"
2007,"South Beach, OR","-0.134"
2007,"Rockport, TX","-0.037"
2007,"Clearwater Beach, FL","0.014"
2007,"Pulaski, GA","0.025"
2007,"Waveland, MS","0.027"
2007,"Honolulu, HI","0.041"
2007,"South Beach, OR","-0.106"
2007,"Waveland, MS","0.039"
2007,"Lewisetta,VA","0.106"
2007,"San Diego, CA","-0.053"
2007,"Honolulu, HI","-0.016"
2007,"South Beach, OR","-0.014"
2007,"Seavy Island, ME","-0.023"
2007,"Clearwater Beach, FL","0.042"
2007,"San Diego, CA","-0.015"
2007,"Rockport, TX","0.134"
2007,"South Beach, OR","-0.023"
2007,"Seavy Island, ME","0.024"
2007,"Waveland, MS","0.035"
2007,"Seavy Island, ME","-0.040"
2007,"Waveland, MS","-0.022"
2007,"Seavy Island, ME","-0.014"
2007,"Rockport, TX","0.080"
2007,"San Diego, CA","-0.017"
2007,"Lewisetta,VA","0.069"
2007,"Rockport, TX","0.056"
2007,"Pulaski, GA","0.068"
2007,"Dauphin Island, AL","0.002"
2007,"Lewisetta,VA","0.103"
2007,"Clearwater Beach, FL","-0.015"
2007,"San Diego, CA","-0.003"
2007,"South Beach, OR","0.055"
2007,"Honolulu, HI","0.040"
2008,"Waveland, MS","-0.048"
2008,"Pulaski, GA","0.137"
2008,"Rockport, TX","0.111"
2008,"South Beach, OR","-0.019"
2008,"Dauphin Island, AL","0.048"
2008,"Honolulu, HI","0.023"
2008,"Honolulu, HI","0.000"
2008,"Dauphin Island, AL","0.027"
2008,"Clearwater Beach, FL","-0.037"
2008,"Rockport, TX","-0.029"
2008,"Pulaski, GA","0.030"
2008,"Lewisetta,VA","0.062"
2008,"Waveland, MS","0.047"
2008,"Rockport, TX","0.021"
2008,"San Diego, CA","0.005"
2008,"San Diego, CA","-0.046"
2008,"Dauphin Island, AL","0.195"
2008,"Pulaski, GA","0.035"
2008,"Seavy Island, ME","0.047"
2008,"Pulaski, GA","0.067"
2008,"South Beach, OR","-0.045"
2008,"Waveland, MS","0.038"
2008,"Waveland, MS","0.016"
2008,"Pulaski, GA","0.096"
2008,"Pulaski, GA","-0.065"
2008,"Lewisetta,VA","0.065"
2008,"Clearwater Beach, FL","0.078"
2008,"Honolulu, HI","0.071"
2008,"Dauphin Island, AL","0.061"
2008,"Honolulu, HI","0.010"
2008,"Honolulu, HI","0.017"
2008,"South Beach, OR","0.003"
2008,"Lewisetta,VA","-0.006"
2008,"Honolulu, HI","0.067"
2008,"Waveland, MS","0.286"
2008,"Rockport, TX","0.042"
2008,"Clearwater Beach, FL","0.047"
2008,"San Diego, CA","0.013"
2008,"South Beach, OR","0.089"
2008,"Clearwater Beach, FL","0.056"
2008,"Seavy Island, ME","-0.025"
2008,"Seavy Island, ME","-0.050"
2008,"South Beach, OR","-0.031"
2008,"Clearwater Beach, FL","0.074"
2008,"Pulaski, GA","-0.094"
2008,"Rockport, TX","0.087"
2008,"Rockport, TX","0.005"
2008,"Dauphin Island, AL","0.007"
2008,"Dauphin Island, AL","0.019"
2008,"South Beach, OR","-0.053"
2008,"Dauphin Island, AL","-0.007"
